0	3	-2	43	942	6302	0.149476
1	3	-2	44	959	6304	0.152126
2	3	-2	45	953	6295	0.151390
3	3	-2	46	952	6311	0.150848
4	3	-2	47	948	6296	0.150572
5	3	-2	48	936	6309	0.148359
6	3	-2	49	952	6315	0.150752
7	3	0	43	941	6303	0.149294
8	3	0	44	946	6307	0.149992
9	3	0	45	944	6302	0.149794
10	3	0	46	939	6310	0.148811
11	3	0	47	954	6301	0.151405
12	3	0	48	948	6325	0.149881
13	3	0	49	951	6339	0.150024
14	3	2	43	937	6299	0.148754
15	3	2	44	954	6308	0.151237
16	3	2	45	944	6295	0.149960
17	3	2	46	953	6310	0.151030
18	3	2	47	932	6300	0.147937
19	3	2	48	934	6309	0.148042
20	3	2	49	947	6331	0.149581
21	4	-2	43	952	6290	0.151351
22	4	-2	44	950	6292	0.150985
23	4	-2	45	950	6295	0.150913
24	4	-2	46	944	6288	0.150127
25	4	-2	47	943	6293	0.149849
26	4	-2	48	953	6297	0.151342
27	4	-2	49	952	6311	0.150848
28	4	0	43	960	6308	0.152188
29	4	0	44	955	6303	0.151515
30	4	0	45	960	6291	0.152599
31	4	0	46	953	6302	0.151222
32	4	0	47	957	6305	0.151784
33	4	0	48	952	6312	0.150824
34	4	0	49	943	6311	0.149422
35	4	2	43	955	6295	0.151708
36	4	2	44	943	6299	0.149706
37	4	2	45	951	6298	0.151000
38	4	2	46	953	6292	0.151462
39	4	2	47	934	6294	0.148395
40	4	2	48	941	6298	0.149413
41	4	2	49	938	6315	0.148535
42	5	-2	43	929	6279	0.147953
43	5	-2	44	941	6261	0.150295
44	5	-2	45	932	6272	0.148597
45	5	-2	46	941	6258	0.150368
46	5	-2	47	935	6264	0.149266
47	5	-2	48	936	6292	0.148760
48	5	-2	49	940	6290	0.149444
49	5	0	43	948	6286	0.150811
50	5	0	44	936	6277	0.149116
51	5	0	45	947	6288	0.150604
52	5	0	46	938	6289	0.149149
53	5	0	47	945	6295	0.150119
54	5	0	48	937	6303	0.148659
55	5	0	49	934	6296	0.148348
56	5	2	43	941	6268	0.150128
57	5	2	44	936	6264	0.149425
58	5	2	45	942	6274	0.150143
59	5	2	46	947	6281	0.150772
60	5	2	47	927	6274	0.147753
61	5	2	48	933	6272	0.148756
62	5	2	49	925	6288	0.147106
63	6	-2	43	935	6272	0.149075
64	6	-2	44	935	6248	0.149648
65	6	-2	45	922	6248	0.147567
66	6	-2	46	924	6246	0.147935
67	6	-2	47	920	6259	0.146988
68	6	-2	48	941	6277	0.149912
69	6	-2	49	928	6271	0.147983
70	6	0	43	945	6289	0.150262
71	6	0	44	935	6262	0.149313
72	6	0	45	948	6285	0.150835
73	6	0	46	937	6268	0.149489
74	6	0	47	930	6286	0.147948
75	6	0	48	940	6281	0.149658
76	6	0	49	943	6290	0.149921
77	6	2	43	928	6261	0.148219
78	6	2	44	934	6236	0.149775
79	6	2	45	924	6258	0.147651
80	6	2	46	928	6255	0.148361
81	6	2	47	930	6270	0.148325
82	6	2	48	927	6270	0.147847
83	6	2	49	925	6287	0.147129
84	7	-2	43	915	6249	0.146423
85	7	-2	44	916	6245	0.146677
86	7	-2	45	906	6239	0.145216
87	7	-2	46	921	6252	0.147313
88	7	-2	47	903	6234	0.144851
89	7	-2	48	893	6222	0.143523
90	7	-2	49	899	6239	0.144094
91	7	0	43	923	6259	0.147468
92	7	0	44	920	6253	0.147129
93	7	0	45	910	6267	0.145205
94	7	0	46	922	6259	0.147308
95	7	0	47	910	6246	0.145693
96	7	0	48	916	6244	0.146701
97	7	0	49	910	6255	0.145484
98	7	2	43	917	6246	0.146814
99	7	2	44	914	6249	0.146263
100	7	2	45	908	6248	0.145327
101	7	2	46	908	6243	0.145443
102	7	2	47	913	6254	0.145987
103	7	2	48	920	6244	0.147341
104	7	2	49	899	6245	0.143955
105	8	-2	43	899	6222	0.144487
106	8	-2	44	892	6202	0.143825
107	8	-2	45	897	6210	0.144444
108	8	-2	46	899	6217	0.144604
109	8	-2	47	896	6220	0.144051
110	8	-2	48	888	6236	0.142399
111	8	-2	49	885	6233	0.141986
112	8	0	43	902	6224	0.144923
113	8	0	44	892	6214	0.143547
114	8	0	45	882	6211	0.142006
115	8	0	46	879	6217	0.141387
116	8	0	47	894	6226	0.143591
117	8	0	48	895	6238	0.143475
118	8	0	49	907	6247	0.145190
119	8	2	43	896	6218	0.144098
120	8	2	44	899	6223	0.144464
121	8	2	45	895	6214	0.144030
122	8	2	46	894	6214	0.143869
123	8	2	47	903	6218	0.145224
124	8	2	48	904	6221	0.145314
125	8	2	49	880	6219	0.141502
126	9	-2	43	876	6193	0.141450
127	9	-2	44	883	6192	0.142603
128	9	-2	45	861	6188	0.139140
129	9	-2	46	886	6195	0.143019
130	9	-2	47	862	6189	0.139279
131	9	-2	48	870	6201	0.140300
132	9	-2	49	854	6211	0.137498
133	9	0	43	906	6202	0.146082
134	9	0	44	886	6200	0.142903
135	9	0	45	869	6208	0.139981
136	9	0	46	884	6196	0.142673
137	9	0	47	885	6204	0.142650
138	9	0	48	894	6214	0.143869
139	9	0	49	884	6201	0.142558
140	9	2	43	879	6189	0.142026
141	9	2	44	897	6204	0.144584
142	9	2	45	881	6187	0.142395
143	9	2	46	891	6192	0.143895
144	9	2	47	885	6186	0.143065
145	9	2	48	875	6183	0.141517
146	9	2	49	860	6211	0.138464
