131	-42	0	52	1217	2441	0.498566
132	-42	0	58	1194	2409	0.495641
133	-42	5	-50	1479	3170	0.466562
134	-42	5	-44	1514	3160	0.479114
135	-42	5	-38	1509	3157	0.477985
136	-42	5	-32	1560	3166	0.492735
137	-42	5	-26	1546	3154	0.490171
138	-42	5	-20	1519	3169	0.479331
139	-42	5	-14	1547	3145	0.491892
140	-42	5	-8	1602	3126	0.512476
141	-42	5	-2	1558	3091	0.504044
142	-42	5	4	1501	3021	0.496855
143	-42	5	10	1462	2946	0.496266
144	-42	5	16	1410	2853	0.494217
145	-42	5	22	1390	2758	0.503988
146	-42	5	28	1338	2664	0.502252
147	-42	5	34	1259	2583	0.487418
148	-42	5	40	1263	2496	0.506010
149	-42	5	46	1215	2433	0.499383
150	-42	5	52	1226	2372	0.516863
151	-42	5	58	1155	2343	0.492958
152	-42	10	-50	1508	3146	0.479339
153	-42	10	-44	1508	3105	0.485668
154	-42	10	-38	1555	3105	0.500805
155	-42	10	-32	1544	3085	0.500486
156	-42	10	-26	1527	3062	0.498694
157	-42	10	-20	1529	3067	0.498533
158	-42	10	-14	1512	3034	0.498352
159	-42	10	-8	1490	3020	0.493377
160	-42	10	-2	1485	2962	0.501350
161	-42	10	4	1455	2890	0.503460
162	-42	10	10	1403	2802	0.500714
163	-42	10	16	1363	2718	0.501472
164	-42	10	22	1317	2645	0.497921
165	-42	10	28	1245	2575	0.483495
166	-42	10	34	1211	2469	0.490482
167	-42	10	40	1222	2409	0.507264
168	-42	10	46	1187	2316	0.512522
169	-42	10	52	1168	2278	0.512730
170	-42	10	58	1111	2228	0.498654
171	-42	15	-50	1504	3056	0.492147
172	-42	15	-44	1533	3025	0.506777
173	-42	15	-38	1531	3000	0.510333
174	-42	15	-32	1505	2986	0.504019
175	-42	15	-26	1449	2967	0.488372
176	-42	15	-20	1429	2953	0.483915
177	-42	15	-14	1401	2920	0.479795
178	-42	15	-8	1363	2883	0.472771
179	-42	15	-2	1357	2828	0.479844
180	-42	15	4	1336	2768	0.482659
181	-42	15	10	1302	2686	0.484736
182	-42	15	16	1288	2612	0.493109
183	-42	15	22	1231	2526	0.487332
184	-42	15	28	1204	2444	0.492635
185	-42	15	34	1171	2352	0.497874
186	-42	15	40	1148	2276	0.504394
187	-42	15	46	1140	2206	0.516772
188	-42	15	52	1110	2156	0.514842
189	-42	15	58	1090	2122	0.513666
190	-42	20	-50	1514	2968	0.510108
191	-42	20	-44	1545	2932	0.526944
192	-42	20	-38	1499	2887	0.519224
193	-42	20	-32	1445	2843	0.508266
194	-42	20	-26	1432	2813	0.509065
195	-42	20	-20	1405	2783	0.504851
196	-42	20	-14	1376	2790	0.493190
197	-42	20	-8	1350	2752	0.490552
198	-42	20	-2	1337	2700	0.495185
199	-42	20	4	1342	2639	0.508526
200	-42	20	10	1260	2568	0.490654
201	-42	20	16	1206	2485	0.485312
202	-42	20	22	1164	2416	0.481788
203	-42	20	28	1158	2326	0.497850
204	-42	20	34	1155	2247	0.514019
205	-42	20	40	1082	2157	0.501623
206	-42	20	46	1085	2093	0.518395
207	-42	20	52	1043	2034	0.512783
208	-42	20	58	1031	1991	0.517830
209	-42	25	-50	1588	2872	0.552925
210	-42	25	-44	1535	2814	0.545487
211	-42	25	-38	1462	2763	0.529135
212	-42	25	-32	1416	2723	0.520015
213	-42	25	-26	1390	2695	0.515770
214	-42	25	-20	1374	2674	0.513837
215	-42	25	-14	1330	2639	0.503979
216	-42	25	-8	1307	2612	0.500383
217	-42	25	-2	1287	2552	0.504310
218	-42	25	4	1245	2499	0.498199
219	-42	25	10	1192	2421	0.492359
220	-42	25	16	1177	2365	0.497674
221	-42	25	22	1156	2302	0.502172
222	-42	25	28	1141	2209	0.516523
223	-42	25	34	1086	2125	0.511059
224	-42	25	40	1034	2061	0.501698
225	-42	25	46	1006	1977	0.508852
226	-42	25	52	970	1906	0.508919
227	-42	25	58	1001	1864	0.537017
228	-42	30	-50	1599	2748	0.581878
229	-42	30	-44	1482	2694	0.550111
230	-42	30	-38	1413	2657	0.531803
231	-42	30	-32	1344	2606	0.515733
232	-42	30	-26	1301	2569	0.506423
233	-42	30	-20	1287	2547	0.505300
234	-42	30	-14	1237	2505	0.493812
235	-42	30	-8	1224	2464	0.496753
236	-42	30	-2	1245	2424	0.513614
237	-42	30	4	1181	2368	0.498733
238	-42	30	10	1151	2302	0.500000
239	-42	30	16	1138	2228	0.510772
240	-42	30	22	1101	2156	0.510668
241	-42	30	28	1056	2093	0.504539
242	-42	30	34	1008	2007	0.502242
243	-42	30	40	967	1925	0.502338
244	-42	30	46	954	1851	0.515397
245	-42	30	52	943	1800	0.523889
246	-42	30	58	929	1744	0.532683
247	-36	-30	-50	1304	2749	0.474354
248	-36	-30	-44	1311	2788	0.470230
249	-36	-30	-38	1285	2844	0.451828
250	-36	-30	-32	1267	2899	0.437047
251	-36	-30	-26	1311	2934	0.446830
252	-36	-30	-20	1355	2979	0.454851
253	-36	-30	-14	1351	2985	0.452596
254	-36	-30	-8	1339	2975	0.450084
255	-36	-30	-2	1352	2977	0.454148
256	-36	-30	4	1387	2974	0.466375
257	-36	-30	10	1335	2924	0.456566
258	-36	-30	16	1303	2874	0.453375
259	-36	-30	22	1344	2811	0.478122
260	-36	-30	28	1267	2743	0.461903
261	-36	-30	34	1235	2674	0.461855
262	-36	-30	40	1183	2650	0.446415
263	-36	-30	46	1141	2602	0.438509
264	-36	-30	52	1082	2561	0.422491
265	-36	-30	58	1044	2525	0.413465
266	-36	-25	-50	1367	2865	0.477138
267	-36	-25	-44	1356	2923	0.463907
268	-36	-25	-38	1335	2968	0.449798
269	-36	-25	-32	1374	3047	0.450935
270	-36	-25	-26	1384	3096	0.447028
271	-36	-25	-20	1391	3110	0.447267
